trip_id,customer_id,vehicle_id,driver_id,pickup_city,drop_city,distance_to_travel,tourism_type,trip_category,trip_start_date,trip_end_date,trip_status,booking_amount,advance_paid,payment_status
1862,270,14,28,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2026-01-25 21:00:00","2026-01-26 02:00:00",Completed,25420,9111,Partial
1863,1160,5,3,Ongole,"Chennai Airport",320,Airport,"Round Trip","2024-08-27 09:00:00","2024-08-27 15:00:00",completed,5524,2958,Partial
1864,1086,15,15,Vijayawada,Kakinada,210,Marriage,"One Way","2025-05-27 07:00:00","2025-05-27 11:00:00",Completed,27135,17258,Paid
1865,1159,3,13,Vijayawada,Lambasingi,430,Vacation,"Round Trip","2025-12-15 17:00:00","2025-12-16 01:00:00",Completed,6402,2989,Partial
1866,260,10,5,Guntur,"Chirala Beach",110,Beach,"Airport Transfer","2025-05-10 09:00:00","2025-05-10 11:00:00",Cancelled,11266,6432,Partial
1867,534,2,8,Guntur,"Vijayawada Airport",35,Airport,"One Way","2024-10-23 22:00:00","2024-10-24 00:00:00",completed,18483,7490,Pending
1868,1289,10,18,Guntur,Rajahmundry,170,Marriage,"Marriage Booking","2024-06-22 12:00:00","2024-06-22 15:00:00",Completed,16525,5837,Partial
1869,1356,3,2,Hyderabad,"Araku Valley",710,Vacation,"One Way","2024-03-19 22:00:00","2024-03-20 12:00:00",completed,9859,4092,Partial
1870,911,9,29,Vijayawada,Kakinada,210,Marriage,"Round Trip","2025-08-31 07:00:00","2025-08-31 11:00:00",Cancelled,9872,6306,Partial
1871,2598,10,2,Hyderabad,Goa,660,Beach,"Marriage Booking","2025-02-04 08:00:00","2025-02-04 21:00:00",Completed,29140,7418,Partial
1872,1246,2,21,Guntur,Nellore,270,Marriage,"Package Trip","2026-02-16 06:00:00","2026-02-16 11:00:00",Completed,17157,9934,Pending
1873,2006,10,18,Guntur,Rajahmundry,170,Marriage,"One Way","2025-04-06 09:00:00","2025-04-06 12:00:00",Completed,19853,13861,Partial
1874,613,5,24,Hyderabad,Ooty,850,Vacation,"Corporate Travel","2024-12-08 18:00:00","2024-12-09 11:00:00",Completed,12172,6629,Pending
1875,2208,14,13,Guntur,"Ramoji Film City",290,Entertainment,"One Way","2025-02-20 22:00:00","2025-02-21 03:00:00",Completed,16771,6336,Paid
1876,1062,13,22,Guntur,"Hyderabad City Tour",280,Entertainment,"Corporate Travel","2024-08-24 06:00:00","2024-08-24 11:00:00",Completed,14745,3901,Paid
1877,158,3,2,Vijayawada,Lambasingi,430,Vacation,"Corporate Travel","2025-09-04 17:00:00","2025-09-05 01:00:00",Cancelled,11458,6518,Partial
1878,96,4,40,Guntur,"Horsley Hills",430,Vacation,"Round Trip","2025-03-27 18:00:00","2025-03-28 02:00:00",Completed,23618,8996,Partial
1879,58,1,1,Hyderabad,Yadagirigutta,65,Devotional,"Airport Transfer","2026-02-13 06:00:00","2026-02-13 08:00:00",Cancelled,4479,2335,Partial
1880,2548,4,14,Hyderabad,Bangalore,570,Corporate,"Corporate Travel","2025-04-30 05:00:00","2025-04-30 16:00:00",Completed,27080,14780,Partial
1881,2090,14,30,Vijayawada,Visakhapatnam,350,Beach,"One Way","2026-03-25 17:00:00","2026-03-26 00:00:00",Completed,26229,14547,Partial
1882,272,14,26,Vijayawada,Srisailam,290,Devotional,"Airport Transfer","2024-11-23 16:00:00","2024-11-23 21:00:00",Completed,21318,12079,Paid
1883,2164,5,28,Vijayawada,Kakinada,210,Marriage,"Round Trip","2024-10-20 20:00:00","2024-10-21 00:00:00",Completed,8257,2166,Pending
1884,2695,14,14,Guntur,Nellore,270,Marriage,"Package Trip","2025-12-19 02:00:00","2025-12-19 07:00:00",Cancelled,24655,8065,Pending
1885,1661,7,9,Hyderabad,Ooty,850,Vacation,"Corporate Travel","2025-09-04 05:00:00","2025-09-04 22:00:00",Cancelled,12229,7772,Pending
1886,2512,13,6,Ongole,"Chennai Airport",320,Airport,"Airport Transfer","2025-08-13 21:00:00","2025-08-14 03:00:00",Cancelled,15476,4392,Paid
1887,2620,7,35,Guntur,"Amaravati Secretariat",40,Corporate,"One Way","2025-08-07 12:00:00","2025-08-07 14:00:00",Completed,13358,4418,Partial
1888,400,9,19,Hyderabad,Bangalore,570,Corporate,"Marriage Booking","2024-11-27 04:00:00","2024-11-27 15:00:00",completed,10771,2941,Paid
1889,333,6,11,Guntur,"Horsley Hills",430,Vacation,"Round Trip","2024-04-16 17:00:00","2024-04-17 01:00:00",Completed,32068,14218,Pending
1890,832,6,37,Ongole,"Chennai Airport",320,Airport,"Marriage Booking","2024-08-24 02:00:00","2024-08-24 08:00:00",Completed,48689,14942,Partial
1891,146,11,15,Hyderabad,Bangalore,570,Corporate,"Round Trip","2024-02-24 19:00:00","2024-02-25 06:00:00",Completed,28496,12503,Partial
1892,2095,4,7,Vijayawada,Visakhapatnam,350,Beach,"Marriage Booking","2024-12-14 20:00:00","2024-12-15 03:00:00",Completed,17595,12168,Partial
1893,862,12,10,Hyderabad,Bangalore,570,Corporate,"Package Trip","2024-08-30 13:00:00","2024-08-31 00:00:00",Completed,43463,20693,Paid
1894,1091,3,12,Guntur,Tirupati,380,Devotional,"Corporate Travel","2025-04-21 02:00:00","2025-04-21 09:00:00",Completed,6854,1771,Paid
1895,1497,11,30,Guntur,"Hyderabad City Tour",280,Entertainment,"Corporate Travel","2025-06-22 09:00:00","2025-06-22 14:00:00",Completed,22466,10143,Pending
1896,1065,4,15,Guntur,"Hyderabad City Tour",280,Entertainment,"Round Trip","2024-09-18 13:00:00","2024-09-18 18:00:00",Completed,28008,18129,Pending
1897,1858,8,19,Hyderabad,Ooty,850,Vacation,"One Way","2024-02-14 07:00:00","2024-02-15 00:00:00",Completed,9590,6062,Pending
1898,1217,13,2,Vijayawada,Srisailam,290,Devotional,"One Way","2025-10-27 08:00:00","2025-10-27 13:00:00",Completed,15170,10535,Pending
1899,2009,15,16,Visakhapatnam,Simhachalam,20,Devotional,"Airport Transfer","2025-02-16 22:00:00","2025-02-17 00:00:00",Completed,25071,5102,Paid
1900,2819,1,34,Guntur,"Horsley Hills",430,Vacation,"Package Trip","2024-05-09 09:00:00","2024-05-09 17:00:00",completed,12817,4249,Pending
1901,2671,7,38,Guntur,Nellore,270,Marriage,"Airport Transfer","2025-06-17 18:00:00","2025-06-17 23:00:00",Completed,8605,1834,Paid
1902,927,15,20,Ongole,"Chennai Airport",320,Airport,"Package Trip","2025-04-19 16:00:00","2025-04-19 22:00:00",completed,22717,11107,Paid
1903,2700,7,24,Guntur,"Chirala Beach",110,Beach,"One Way","2024-10-19 01:00:00","2024-10-19 03:00:00",Completed,9060,5165,Pending
1904,860,8,22,Hyderabad,"Araku Valley",710,Vacation,"Airport Transfer","2024-05-15 00:00:00","2024-05-15 14:00:00",Cancelled,4337,2877,Pending
1905,2173,9,5,Guntur,Nellore,270,Marriage,"Corporate Travel","2025-11-20 23:00:00","2025-11-21 04:00:00",Cancelled,13832,5557,Partial
1906,106,12,5,Vijayawada,Srisailam,290,Devotional,"Marriage Booking","2024-09-09 22:00:00","2024-09-10 03:00:00",Cancelled,60887,39849,Paid
1907,1813,10,15,Vijayawada,Hyderabad,275,Corporate,"Airport Transfer","2024-07-05 17:00:00","2024-07-05 22:00:00",Completed,29432,17318,Partial
1908,2173,5,19,Vijayawada,Visakhapatnam,350,Beach,"Airport Transfer","2024-08-16 01:00:00","2024-08-16 08:00:00",completed,13336,7048,Paid
1909,1100,3,37,Guntur,"Hyderabad Airport",310,Airport,"One Way","2025-03-25 18:00:00","2025-03-26 00:00:00",Completed,12027,5126,Pending
1910,1142,2,31,Hyderabad,Pondicherry,780,Beach,"Airport Transfer","2024-11-22 01:00:00","2024-11-22 16:00:00",completed,15815,9988,Pending
1911,1054,13,28,Vijayawada,Hyderabad,275,Corporate,"Corporate Travel","2025-04-08 09:00:00","2025-04-08 14:00:00",Cancelled,23788,6405,Pending
1912,25,10,40,Guntur,"Hyderabad City Tour",280,Entertainment,"Airport Transfer","2024-08-03 23:00:00","2024-08-04 04:00:00",Completed,22591,15088,Paid
1913,1671,13,32,Guntur,"Horsley Hills",430,Vacation,"Package Trip","2025-01-16 08:00:00","2025-01-16 16:00:00",completed,25371,15153,Paid
1914,2058,6,24,Hyderabad,Bangalore,570,Corporate,"Corporate Travel","2025-11-13 14:00:00","2025-11-14 01:00:00",Completed,33543,13256,Paid
1915,2324,4,5,Guntur,Bheemunipatnam,390,Beach,"Airport Transfer","2025-03-15 22:00:00","2025-03-16 05:00:00",Cancelled,11851,8176,Paid
1916,2447,11,15,Hyderabad,Pondicherry,780,Beach,"One Way","2024-02-24 08:00:00","2024-02-24 23:00:00",Completed,17565,6297,Pending
1917,756,14,31,Hyderabad,Bangalore,570,Corporate,"One Way","2026-02-20 12:00:00","2026-02-20 23:00:00",Completed,16434,9422,Partial
1918,2026,8,31,Guntur,Nellore,270,Marriage,"Airport Transfer","2024-11-19 21:00:00","2024-11-20 02:00:00",Completed,11246,2967,Pending
1919,1204,2,33,Vijayawada,Visakhapatnam,350,Beach,"Airport Transfer","2025-01-07 21:00:00","2025-01-08 04:00:00",Cancelled,17430,7596,Paid
1920,2646,14,1,Hyderabad,Bangalore,570,Corporate,"Package Trip","2025-12-02 08:00:00","2025-12-02 19:00:00",Cancelled,16105,6955,Paid
1921,1252,10,6,Guntur,"Ramoji Film City",290,Entertainment,"One Way","2026-01-31 13:00:00","2026-01-31 18:00:00",Completed,21696,9488,Partial
1922,2719,8,6,Hyderabad,Ooty,850,Vacation,"Corporate Travel","2024-08-17 08:00:00","2024-08-18 01:00:00",Completed,9919,2758,Paid
1923,2924,6,3,Guntur,"Hyderabad Airport",310,Airport,"Corporate Travel","2024-07-24 18:00:00","2024-07-25 00:00:00",Completed,64676,14792,Pending
1924,2350,1,40,Nellore,Tirumala,140,Devotional,"Package Trip","2024-11-18 05:00:00","2024-11-18 07:00:00",Cancelled,10588,4516,Partial
1925,920,12,1,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2024-03-07 07:00:00","2024-03-07 12:00:00",Completed,37664,22014,Partial
1926,2888,8,5,Hyderabad,Pondicherry,780,Beach,"Package Trip","2024-07-25 21:00:00","2024-07-26 12:00:00",Cancelled,7405,5063,Partial
1927,1794,4,7,Visakhapatnam,Simhachalam,20,Devotional,"Marriage Booking","2025-03-18 22:00:00","2025-03-19 00:00:00",Completed,16442,5136,Partial
1928,922,11,9,Vijayawada,Lambasingi,430,Vacation,"Package Trip","2024-12-09 09:00:00","2024-12-09 17:00:00",Completed,11831,7309,Pending
1929,2005,12,34,Vijayawada,Visakhapatnam,350,Beach,"Corporate Travel","2025-07-25 21:00:00","2025-07-26 04:00:00",Completed,61288,38789,Pending
1930,2727,7,10,Guntur,Nellore,270,Marriage,"Package Trip","2024-03-25 04:00:00","2024-03-25 09:00:00",Completed,5013,2357,Paid
1931,544,5,37,Guntur,Tirupati,380,Devotional,"Airport Transfer","2026-04-12 23:00:00","2026-04-13 06:00:00",Completed,11865,6870,Pending
1932,2954,3,32,Ongole,"Chennai Airport",320,Airport,"Corporate Travel","2024-10-17 06:00:00","2024-10-17 12:00:00",Completed,12122,4783,Pending
1933,1182,15,17,Guntur,"Hyderabad Airport",310,Airport,"Airport Transfer","2025-11-22 21:00:00","2025-11-23 03:00:00",completed,28926,18407,Paid
1934,1011,4,21,Vijayawada,Lambasingi,430,Vacation,"Package Trip","2025-12-27 22:00:00","2025-12-28 06:00:00",completed,29998,11616,Pending
1935,1414,1,15,Vijayawada,Hyderabad,275,Corporate,"Round Trip","2025-11-16 18:00:00","2025-11-16 23:00:00",completed,9861,3856,Pending
1936,2853,8,30,Guntur,"Hyderabad City Tour",280,Entertainment,"Airport Transfer","2025-06-12 03:00:00","2025-06-12 08:00:00",Cancelled,3327,2194,Pending
1937,2852,12,30,Guntur,Nellore,270,Marriage,"One Way","2024-07-18 14:00:00","2024-07-18 19:00:00",Cancelled,40578,26946,Partial
1938,1463,2,31,Hyderabad,Pondicherry,780,Beach,"Corporate Travel","2024-03-22 12:00:00","2024-03-23 03:00:00",Cancelled,11127,5208,Partial
1939,275,3,4,Vijayawada,Hyderabad,275,Corporate,"Round Trip","2025-07-03 10:00:00","2025-07-03 15:00:00",Completed,10459,3021,Partial
1940,2605,3,16,Hyderabad,Bangalore,570,Corporate,"Airport Transfer","2025-09-13 06:00:00","2025-09-13 17:00:00",completed,8057,4880,Paid
1941,1797,2,27,Guntur,"Chirala Beach",110,Beach,"Corporate Travel","2025-12-23 12:00:00","2025-12-23 14:00:00",Completed,20502,11047,Paid
1942,897,11,31,Guntur,"Hyderabad Airport",310,Airport,"Corporate Travel","2025-01-23 12:00:00","2025-01-23 18:00:00",Cancelled,14246,9179,Paid
1943,1998,13,17,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Airport Transfer","2024-11-09 14:00:00","2024-11-10 03:00:00",Completed,14426,5403,Paid
1944,217,10,36,Vijayawada,Lambasingi,430,Vacation,"Round Trip","2025-04-19 10:00:00","2025-04-19 18:00:00",Completed,19365,12612,Pending
1945,2275,12,5,Hyderabad,Ooty,850,Vacation,"Airport Transfer","2024-01-29 13:00:00","2024-01-30 06:00:00",Completed,64432,15109,Paid
1946,2223,12,38,Guntur,Rajahmundry,170,Marriage,"Package Trip","2025-10-27 14:00:00","2025-10-27 17:00:00",Cancelled,50387,17305,Pending
1947,529,5,8,Ongole,"Chennai Airport",320,Airport,"Round Trip","2025-12-29 16:00:00","2025-12-29 22:00:00",Completed,8602,2179,Partial
1948,590,14,18,Vijayawada,Visakhapatnam,350,Beach,"Corporate Travel","2024-04-23 23:00:00","2024-04-24 06:00:00",Completed,10790,5444,Partial
1949,208,13,31,Guntur,Nellore,270,Marriage,"Corporate Travel","2025-03-31 06:00:00","2025-03-31 11:00:00",Completed,20767,4181,Pending
1950,1626,13,10,Guntur,"Hyderabad Airport",310,Airport,"Marriage Booking","2026-03-06 04:00:00","2026-03-06 10:00:00",Completed,26978,17281,Pending
1951,2419,7,1,Vijayawada,"Wonderla Bangalore",650,Entertainment,"One Way","2024-02-26 10:00:00","2024-02-26 23:00:00",Cancelled,7328,3487,Partial
1952,2595,2,30,Guntur,"Hyderabad Airport",310,Airport,"Corporate Travel","2024-06-26 14:00:00","2024-06-26 20:00:00",Cancelled,20047,6955,Partial
1953,2344,5,37,Guntur,"Horsley Hills",430,Vacation,"Package Trip","2025-03-17 07:00:00","2025-03-17 15:00:00",Completed,13619,5487,Pending
1954,2329,2,10,Guntur,Rajahmundry,170,Marriage,"Airport Transfer","2025-10-22 12:00:00","2025-10-22 15:00:00",Completed,21904,7575,Partial
1955,2385,15,35,Guntur,"Ramoji Film City",290,Entertainment,"Round Trip","2025-11-15 21:00:00","2025-11-16 02:00:00",completed,12411,6417,Paid
1956,1039,12,19,Hyderabad,Bangalore,570,Corporate,"Round Trip","2025-03-24 08:00:00","2025-03-24 19:00:00",Completed,40567,23875,Pending
1957,964,9,37,Guntur,"Hyderabad City Tour",280,Entertainment,"Marriage Booking","2025-06-13 17:00:00","2025-06-13 22:00:00",Completed,6094,3540,Paid
1958,2320,4,30,Guntur,"Vijayawada Airport",35,Airport,"Marriage Booking","2024-01-07 09:00:00","2024-01-07 11:00:00",Cancelled,18033,8182,Pending
1959,1715,14,38,Guntur,Rajahmundry,170,Marriage,"Package Trip","2026-01-18 21:00:00","2026-01-19 00:00:00",completed,11317,4110,Partial
1960,1028,5,20,Hyderabad,Yadagirigutta,65,Devotional,"Marriage Booking","2025-01-08 10:00:00","2025-01-08 12:00:00",Completed,13951,3665,Paid
1961,9,10,22,Guntur,"Hyderabad City Tour",280,Entertainment,"Round Trip","2025-02-07 15:00:00","2025-02-07 20:00:00",Completed,14860,9128,Paid
1962,1724,14,38,Guntur,"Hyderabad City Tour",280,Entertainment,"One Way","2024-07-11 16:00:00","2024-07-11 21:00:00",completed,22307,12322,Partial
1963,1056,2,28,Guntur,"Horsley Hills",430,Vacation,"Package Trip","2025-08-30 08:00:00","2025-08-30 16:00:00",Completed,18972,11284,Pending
1964,1189,1,40,Vijayawada,Lambasingi,430,Vacation,"Airport Transfer","2025-11-28 03:00:00","2025-11-28 11:00:00",Completed,2880,1305,Pending
1965,1601,9,20,Guntur,"Amaravati Secretariat",40,Corporate,"Package Trip","2025-04-22 08:00:00","2025-04-22 10:00:00",Cancelled,9225,4170,Paid
1966,426,12,29,Vijayawada,Hyderabad,275,Corporate,"Airport Transfer","2025-11-17 19:00:00","2025-11-18 00:00:00",completed,61075,35594,Partial
1967,352,2,34,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Corporate Travel","2025-06-02 21:00:00","2025-06-03 10:00:00",completed,21885,5932,Partial
1968,2072,15,27,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2024-07-31 00:00:00","2024-07-31 05:00:00",Cancelled,18121,6791,Partial
1969,2976,14,5,Guntur,Bheemunipatnam,390,Beach,"Round Trip","2024-04-12 16:00:00","2024-04-12 23:00:00",Completed,19005,7219,Partial
1970,1533,6,20,Hyderabad,Bangalore,570,Corporate,"Package Trip","2025-04-06 21:00:00","2025-04-07 08:00:00",Completed,30146,7342,Pending
1971,2402,5,27,Guntur,"Chirala Beach",110,Beach,"Round Trip","2025-09-19 17:00:00","2025-09-19 19:00:00",Completed,5313,2455,Partial
1972,875,14,24,Guntur,Rajahmundry,170,Marriage,"Airport Transfer","2024-12-27 00:00:00","2024-12-27 03:00:00",Completed,14300,8414,Paid
1973,2333,6,6,Hyderabad,"Araku Valley",710,Vacation,"Package Trip","2026-03-10 02:00:00","2026-03-10 16:00:00",completed,32823,20693,Paid
1974,979,15,18,Guntur,"Amaravati Secretariat",40,Corporate,"Round Trip","2025-02-05 20:00:00","2025-02-05 22:00:00",Completed,26411,6675,Pending
1975,1739,9,39,Hyderabad,Goa,660,Beach,"Round Trip","2024-10-14 20:00:00","2024-10-15 09:00:00",completed,3829,1617,Paid
1976,2263,9,2,Guntur,"Amaravati Secretariat",40,Corporate,"One Way","2026-02-20 21:00:00","2026-02-20 23:00:00",Completed,7166,4791,Pending
1977,2495,1,40,Guntur,Tirupati,380,Devotional,"Marriage Booking","2025-08-22 04:00:00","2025-08-22 11:00:00",Completed,6442,4355,Paid
1978,1657,10,36,Guntur,"Hyderabad City Tour",280,Entertainment,"One Way","2025-10-08 13:00:00","2025-10-08 18:00:00",Completed,10649,6389,Paid
1979,1240,10,3,Hyderabad,Yadagirigutta,65,Devotional,"Package Trip","2026-03-26 13:00:00","2026-03-26 15:00:00",Completed,26465,13945,Pending
1980,970,1,28,Nellore,Tirumala,140,Devotional,"Package Trip","2025-12-08 06:00:00","2025-12-08 08:00:00",Completed,9758,5948,Partial
1981,1038,2,32,Guntur,"Hyderabad City Tour",280,Entertainment,"Marriage Booking","2025-04-23 23:00:00","2025-04-24 04:00:00",Completed,12297,3229,Partial
1982,87,6,35,Vijayawada,Hyderabad,275,Corporate,"One Way","2024-02-12 19:00:00","2024-02-13 00:00:00",Completed,37717,10160,Pending
1983,1172,14,28,Guntur,"Amaravati Secretariat",40,Corporate,"Round Trip","2025-04-28 23:00:00","2025-04-29 01:00:00",Completed,11999,7971,Pending
1984,1000,14,7,Guntur,Rajahmundry,170,Marriage,"Corporate Travel","2024-06-05 14:00:00","2024-06-05 17:00:00",completed,10586,6011,Partial
1985,703,7,35,Hyderabad,Goa,660,Beach,"Airport Transfer","2025-02-26 13:00:00","2025-02-27 02:00:00",Completed,10410,2195,Pending
1986,2458,5,3,Guntur,"Horsley Hills",430,Vacation,"Package Trip","2025-09-12 10:00:00","2025-09-12 18:00:00",Completed,11475,6692,Paid
1987,302,12,20,Vijayawada,Lambasingi,430,Vacation,"Package Trip","2025-06-21 17:00:00","2025-06-22 01:00:00",Completed,52666,23244,Pending
1988,1214,10,32,Hyderabad,Ooty,850,Vacation,"Marriage Booking","2025-10-07 09:00:00","2025-10-08 02:00:00",completed,15889,9651,Partial
1989,1095,4,14,Guntur,"Hyderabad City Tour",280,Entertainment,"One Way","2025-12-03 11:00:00","2025-12-03 16:00:00",Cancelled,15442,6376,Pending
1990,1305,10,31,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Round Trip","2024-11-26 00:00:00","2024-11-26 13:00:00",Completed,20652,9163,Pending
1991,2687,1,16,Vijayawada,Visakhapatnam,350,Beach,"Package Trip","2024-03-11 12:00:00","2024-03-11 19:00:00",Completed,6896,1675,Paid
1992,1795,14,1,Guntur,"Horsley Hills",430,Vacation,"Airport Transfer","2024-08-29 08:00:00","2024-08-29 16:00:00",Completed,17286,6169,Partial
1993,1192,3,25,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2026-02-19 09:00:00","2026-02-19 11:00:00",Completed,14488,9491,Paid
1994,1221,12,8,Guntur,Rajahmundry,170,Marriage,"Airport Transfer","2025-06-21 08:00:00","2025-06-21 11:00:00",Completed,68597,19481,Pending
1995,228,13,16,Guntur,"Chirala Beach",110,Beach,"One Way","2024-12-09 04:00:00","2024-12-09 06:00:00",completed,20261,7089,Partial
1996,1571,15,4,Hyderabad,Bangalore,570,Corporate,"One Way","2024-06-20 07:00:00","2024-06-20 18:00:00",Completed,20491,7569,Partial
1997,1001,10,33,Guntur,Rajahmundry,170,Marriage,"Round Trip","2024-02-22 22:00:00","2024-02-23 01:00:00",Completed,15250,3287,Pending
1998,1110,15,23,Hyderabad,Pondicherry,780,Beach,"Corporate Travel","2024-04-26 03:00:00","2024-04-26 18:00:00",Cancelled,17162,10487,Pending
1999,2303,13,20,Nellore,Tirumala,140,Devotional,"Airport Transfer","2025-05-12 16:00:00","2025-05-12 18:00:00",Completed,11922,7126,Paid
2000,796,13,37,Guntur,Nellore,270,Marriage,"Package Trip","2024-10-09 02:00:00","2024-10-09 07:00:00",Completed,25398,9025,Paid
2001,1608,12,6,Hyderabad,Goa,660,Beach,"Airport Transfer","2024-01-16 00:00:00","2024-01-16 13:00:00",Completed,64192,36837,Paid
2002,1545,12,36,Guntur,"Ramoji Film City",290,Entertainment,"One Way","2025-03-18 16:00:00","2025-03-18 21:00:00",Completed,61772,21639,Partial
2003,1413,12,17,Vijayawada,Kakinada,210,Marriage,"Marriage Booking","2026-03-20 03:00:00","2026-03-20 07:00:00",Completed,59195,20961,Partial
2004,1979,4,40,Vijayawada,Srisailam,290,Devotional,"Corporate Travel","2025-10-29 01:00:00","2025-10-29 06:00:00",completed,11724,4391,Partial
2005,2429,15,12,Hyderabad,Bangalore,570,Corporate,"Package Trip","2025-06-08 06:00:00","2025-06-08 17:00:00",Completed,18576,6261,Paid
2006,2004,2,17,Hyderabad,"Araku Valley",710,Vacation,"Marriage Booking","2026-01-09 22:00:00","2026-01-10 12:00:00",Completed,24083,5573,Pending
2007,2040,5,23,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2025-04-09 01:00:00","2025-04-09 03:00:00",Cancelled,9409,3949,Partial
2008,1355,7,15,Guntur,"Vijayawada Airport",35,Airport,"Corporate Travel","2025-01-07 02:00:00","2025-01-07 04:00:00",Cancelled,14013,9146,Pending
2009,2631,3,34,Guntur,Nellore,270,Marriage,"Airport Transfer","2026-03-21 02:00:00","2026-03-21 07:00:00",Completed,6869,4089,Paid
